id,start,end,text,label
fb7e4dd116d744d2a8dc09d70ad56baf,3738,3974,So far as the question of sentence was concerned a submission was made on behalf of the appellant that since he was a young boy of about seventeen years and three months and this was his first offence leniency should be shown tow him ,FAC
263992b726b542438bbf3e0475fef6e1,3975,4294,But the High Court r observed that age alone was not sufficient to invoke the mercy of the Court and the appellant had not done anything since the date of the offence to deserve the mercy of the Court and it did not therefore see any reason to interfere with the sentence of imprisonment passed against the appellant ,RLC
1b95e4d8e6284e8ba71e248f63692335,4295,4559,It appears that once again the provisions of s 6 of the Probation of offenders Act 1958 were not specifically brought to the notice of the High Court and the sentence of imprisonment was maintained by the High Court without applying its mind to those provisions ,FAC
5e7c5015905e4935bbaa55aca5d66a27,4560,4808,Hence the appellant preferred a petition for special leave to this Court and on that petition this Court granted special leave limited to the question whether the provisions of the Probation of offenders Act should have been applied in the case ,FAC
4c02847d94c94fa8b3b6f08cd4a6889e,4818,5012,We are concerned in this appeal with s 6 of the Probation of offenders Act 1958 for it is only under that section that the appellant claims the benefit of the provisions contained in the Act ,ANALYSIS
84373953c69f46908e5a9074ec6b7056,5013,5562,Subsection 1 of s 6 on a plain grammatical reading of its language provides that when any person under twenty one years age is found guilty of having committed an offence punishable with imprisonment but not with imprisonment for life the Court by which the person is found guilty shall not impose any sentence of imprisonment unless it is satisfied that having regard to the circumstances of the case including the nature of the offence and the character of the offender it would not be desirable to deal with himhim under s 3 or s 4 ,STA
15c045ecf096484597655fc95c8eb369,5563,5797,This inhibition on the power of the Court to impose a sentence of imprisonment applies not only at the state of trial court but also at the stage High court or any other Court when the case comes before it on appeal or in revision ,ANALYSIS
5f69b7e3e09a4256a2465781380d6243,5798,5832,Vide s 11 sub s 1 of the Act ,ANALYSIS
25d0cfc94b734d52b9b1d5ae3656762f,5832,6426, It is therefore obvious that even though the point relating to the applicability of s 6 was not raised before the learned Presidency Magistrate or the High Court this Court is bound to take notice of the provisions of that section and give its benefit to the appellant particularly since it is a section which is intended for the benefit of juvenile delinquents reflecting the anxiety of the Legislature to protect them from contact or association with hardened criminals in jails and retrieve them from a life of crime and rehabilitate them as responsible and useful members of society ,ANALYSIS
d7e29160ce834d08b3b62deb64394958,6426,6722, Here we find that whatever date be taken as the relevant date for determining the applicability of s 6 whether the date of the offence or the date of the judgment of the learned Presidency Magistrate or the date of the judgment of the High Court the appellant was below twenty one years age ,ANALYSIS
f05cf17ba95244e3895005739c8007dc,6723,6899,The offence of which he is found guilty is an offence under s 379 read with s 34 and it is clearly an offence punishable with imprisonment but not with imprisonment for life ,ANALYSIS
4364741fce534ee79f4394e0b12ca53a,6900,7324,The conditions requisite for the applicability of s 6 are therefore plainly satisfied and under s 6 Sub s 1 it is not competent to the Court to impose ant sentence of imprisonment on the appellant unless the Court is satisfied that having regard to the circumstances of the case including the nature of the offence and the character of the appellant it would not be desirable to deal with him under s 3 or s 4 ,ANALYSIS
50589931d9f5407d950c62ae7b7e10d1,7325,7864,It is true that sub s 2 of s 6 requires that for the purpose of satisfying itself whether it would not be desirable to deal with the appellant under s 3 or s 4 the Court is required to call for a report from the Probation officer and consider the report if any but we do not think it necessary in the present case to call for any report from the Probation officer nor to remand the case to the learned Presidency Magistrate for passing an appropriate order after calling for a report from the Probation officer and considering it ,ANALYSIS
a69be736d701498891b4341393aa3e6d,7864,7945, We have on record the antecedent history giving the background of the appellant ,ANALYSIS
16073aafd15c494397ee13d5aa954b55,7946,8061,The appellant was at one time a well known child film actor and he actually won several awards for acting in films ,ANALYSIS
ec44cb2b680146b58ddc5b057b2fd668,8062,8147,It appears that at some subsequent stage he fell in bad company and took to evil ways,ANALYSIS
ef4ed4396ab94fb782d0a2079893079b,8148,8411,The offence which he is convicted is no doubt an offence as theft which cannot be lightly ignored but it is comparatively of a minor characters in that only two sarees were snatched away from the hands of Govind perhaps under the stress of economic necessity ,RATIO
ca3682e2e4a6463285e43898c34e76f6,8412,8463,Moreover this is a false offence of the appellant ,RATIO
1db2d3cead184c6bb3063de172a646d1,8464,8685,We are therefore not at all satisfied 12 L925SupCI 75that it would not be desirable to deal with the appellant under s 3 or s 4 and consequently the sentence of imprisonment passed on the appellant must be set aside ,RATIO
8e3db96e1308428e92cab0ee724ca74c,8685,9061, We accordingly set aside the sentence of imprisonment passed on the appellant and direct that he be released on his entering into a bond wit one surety in the sum of Rs 500 to appear in the Court of the Presidency Magistrate to receive sentence whenever called upon to do so within a period of six months and during that period to keep the peace and be of good behaviour ,RPC
c9ebb9fe0c6d44199322a147fbd02bf2,9062,9218,The learned Presidency Magistrate is directed to take the necessary bond from the appellant and the necessary surety bond from a surety to his satisfaction ,RPC
3864aae5896d4ccba11ec13154d15b09,9219,9353,The appellant will continue on bail till such time as these directions are carried out after which the bail bond will stand canceled ,RPC
ef8f98ad40c242dda248cbf974b442b6,9353,9361, P B R ,RPC
305339bd04ac4043a9a8ee606b15cfde,9362,9402, Appeal allowed ,RPC
b3d0a4bff149443796d2be6e58c90b01,0,78,IN THE COURT OF THE II ADDL SENIOR CIVIL JUDGE AND C J M MYSURU,PREAMBLE
d10f24a1f0f74022bfdcc30e857586cc,78,196, PRESENT SRI SANTHOSH KUMAR SHETTY N B Com LL M II Addl ,PREAMBLE
41d01be6f94d4f4c852965c9d65884a3,197,262,Senior Civil Judge CJM Mysuru ,PREAMBLE
e3192d0edb894c3dbce7bb303fd98cf3,262,409, DATED THIS THE 31st DAY OF OCTOBER 2019 O S No 785 2014 PLAINTIFF S 1 Smt Ningamma W o ,PREAMBLE
59bec697f6834af3ad39f54e01780853,410,441,Late Moganna ,PREAMBLE
7b6e87fd966d4c66869a8390d777f555,441,512,Aged about 60 years 2 M Mahesha S o ,PREAMBLE
71b3fc2cd69142df83d10a941493f5bf,513,544,Late Moganna ,PREAMBLE
ebcf468ae3544d4d83c2972118ba705a,544,619,Aged about 43 years 2 a Smt Latha W o ,PREAMBLE
ae720214ad204a0a8b671048e9f3117e,620,673,Late Mahesha Aged about 36 years ,PREAMBLE
cbc9903391124f07935e5ca7cfbe215a,688,697,2 b Kum ,PREAMBLE
f62fd2268e644ee5b1dafe35b6260574,698,704,Pooja ,PREAMBLE
e568097156e64acc915e472b242b849d,724,782,D o Late Mahesha Aged about 21 years ,PREAMBLE
8bb7a0108fde4d77a94cbd02bd346ec2,797,806,2 c Kum ,PREAMBLE
23732ebd9dc047f4b375a493f51fc1cc,807,840,Thejashwini D,PREAMBLE
45b8fd66919e423dbb6000442a2f544d,840,897, o Late Mahesha Aged about 19 years ,PREAMBLE
20e3ece3db1e45a4865d44e717767bb0,912,948,3 Venkatesha S o ,PREAMBLE
252b1914abf5414aaa407ee18c4173a4,949,1000,Late Moganna Aged about 40 years ,PREAMBLE
8351033faef94673b6f69971e73d9605,1016,1054,4 M Manjunatha S ,PREAMBLE
b4b30082a1c24219a4c58d703b30e8fd,1054,1109,o Late Moganna Aged about 34 years ,PREAMBLE
7fad65fd992349babd9509cc4dc82783,1125,1164,5 Sri Bharathi D o ,PREAMBLE
95c5e0388e8d4906bc13328ed39d9c19,1165,1201,Late Moganna W o ,PREAMBLE
a151faa5efbc45aaad6dd2e96f204063,1202,1257,Late Nanjegowda Aged about 36 years ,PREAMBLE
c5961475b17c4903b5ce183076770612,1273,1317,All are R at 24 Honnappana,PREAMBLE
803ca954fcf84795bba8729f0e0754b2,1318,1328,Mane Raod ,PREAMBLE
bbecfc72b65a4d2293fc3226bb1b57f7,1328,1407, Yaraganahalli Village Kasaba Hobli Mysuru Taluk ,PREAMBLE
6438da0a2a0b492b824487e20fd941cc,1423,1514, BY SRI H D N K ADVOCATE DEFENDANTS S V S 1 ,PREAMBLE
41b384e25f954513b9beef50a8abe112,1515,1565,Smt Mahadevamma W o Muddappa ,PREAMBLE
400c3873c9a64effa8968c5151e99ed5,1584,1625,Aged about 48 years R ,PREAMBLE
40158c7bda31482098f500dbed931e21,1625,1654,at 49 Alanahalli Village ,PREAMBLE
320d305e3b94491099de7e1fbbe57c89,1673,1717,Near Basavanagudi Mysuru ,PREAMBLE
38c8e1f75b5742749c029ea143409e7f,1717,1774, 2 Smt Chikkamma W o ,PREAMBLE
4256061eb9f8463cbd18a62f274aeb4e,1775,1804,Siddaraju ,PREAMBLE
179a4602dadf4442a1472ee7ff5d266d,1804,1843,Aged about 44 years ,PREAMBLE
d08354e2cbe143ea9bfdd6beea249d1a,1843,1877,R at 27 Yaraganahalli Village ,PREAMBLE
77bcad78a32a45b19311ca399e32722c,1896,1977,Kasaba Hobli Mysuru Taluk 3 M C Nagaraju S ,PREAMBLE
aaaa7ff39e71432ca361d317da829738,1977,2009,o Chikkanna ,PREAMBLE
91182d32afb847c48370236ddbbc05be,2009,2049,Aged about 40 years R,PREAMBLE
dcafe0085a6c4b40aa6defee1f75efc7,2049,2087, o Alagodu Village ,PREAMBLE
5476833affb74a2395a4fe2be33f849a,2087,2159,Arakere Hobli Srirangapatna Taluk ,PREAMBLE
ad8fe10214df4f828fcbedb9e06e294a,2159,2175,Mandya District ,PREAMBLE
45e8a636e4974272b9da0fcb11c6756d,2175,2220, 4 A J Appugowda S o ,PREAMBLE
6bac81c74cd2446a86288ab0a2c6b9e6,2221,2233,Javaregowda ,PREAMBLE
204f13e68834429da4030f48b76ff6bd,2246,2282,Aged about 57 years R o,PREAMBLE
57f4b59d5f794683b9382a34a2e75c94,2283,2302,Kallahalli Village ,PREAMBLE
01a037055f5d4949b2afa83f1d2c7cb5,2302,2325, 6th cross ,PREAMBLE
289b3f2aaa8141f3b3f06b855a3a86d8,2326,2336,V V Nagar ,PREAMBLE
bc50f03b3cc34f3f9715f4dcf25160ee,2336,2361, Mandya City ,PREAMBLE
0d8c63b33e734c0ea4def13f696b52d5,2361,2459, DEFENDANTS NO 1 2 BY SRI H S M S ADVOCATE DEFENDANTS NO 3 4 BY SRI O S B ADVOCATE ,PREAMBLE
d90bbbb858f8412aa5d2f8f11314d277,2459,2508, Date of institution of the suit 25 08 2014,PREAMBLE
e574b7242dc44cea8e5bf2c795a76e35,2508,2569, Nature of the suit Declaration and Injunction,PREAMBLE
dee828106e7440048d108b04065c3f6b,2569,2618, Date of the commencement 07 07 2015,PREAMBLE
e829ed4131e7477a8ebe84ed540f12cc,2618,2640, of recording evidence,PREAMBLE
a0ffb36aed74417b920847b72814c43a,2640,2720, Date on which the Judgment 31 10 2019 was pronounced Total Duration,PREAMBLE
